 Stg  TypeStg      Time/Vol   TotReturnSI     LayerSI01     LayerSI02     LayerSI03      WellSI01      WellSI02      WellSI03        Wprd01        Wprd02        Wprd03        Temp01        Temp02        Temp03
   4        3      245.3796        8.6607       10.2274       16.0880        7.8700        8.6607        8.3534        7.8700        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      245.4796        8.6551       10.2210       16.0786        7.8649        8.6551        8.3481        7.8649        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      245.5796        8.6496       10.2147       16.0691        7.8598        8.6496        8.3427        7.8598        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      245.6796        8.6441       10.2084       16.0597        7.8548        8.6441        8.3374        7.8548        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      245.7796        8.6386       10.2020       16.0502        7.8497        8.6386        8.3321        7.8497        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      245.8796        8.6331       10.1957       16.0408        7.8446        8.6331        8.3267        7.8446        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      245.9796        8.6276       10.1894       16.0314        7.8395        8.6276        8.3214        7.8395        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      246.0796        8.6221       10.1831       16.0220        7.8345        8.6221        8.3161        7.8345        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      246.1796        8.6167       10.1768       16.0126        7.8294        8.6167        8.3108        7.8294        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      246.2796        8.6112       10.1704       16.0032        7.8243        8.6112        8.3055        7.8243        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      246.3796        8.6057       10.1642       15.9938        7.8193        8.6057        8.3002        7.8193        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      246.4796        8.6003       10.1579       15.9844        7.8143        8.6003        8.2949        7.8143        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      246.5796        8.5948       10.1516       15.9751        7.8092        8.5948        8.2896        7.8092        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      246.6796        8.5894       10.1453       15.9657        7.8042        8.5894        8.2843        7.8042        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      246.7796        8.5839       10.1390       15.9564        7.7992        8.5839        8.2790        7.7992        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      246.8796        8.5785       10.1328       15.9470        7.7941        8.5785        8.2737        7.7941        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      246.9796        8.5730       10.1265       15.9377        7.7891        8.5730        8.2684        7.7891        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      247.0796        8.5676       10.1203       15.9284        7.7841        8.5676        8.2632        7.7841        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      247.1796        8.5622       10.1140       15.9191        7.7791        8.5622        8.2579        7.7791        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      247.2796        8.5568       10.1078       15.9098        7.7741        8.5568        8.2527        7.7741        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      247.3796        8.5514       10.1015       15.9005        7.7691        8.5514        8.2474        7.7691        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      247.4796        8.5460       10.0953       15.8912        7.7641        8.5460        8.2422        7.7641        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      247.5796        8.5406       10.0891       15.8819        7.7591        8.5406        8.2369        7.7591        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      247.6796        8.5352       10.0829       15.8726        7.7541        8.5352        8.2317        7.7541        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      247.7796        8.5298       10.0767       15.8634        7.7492        8.5298        8.2265        7.7492        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      247.8796        8.5244       10.0705       15.8541        7.7442        8.5244        8.2213        7.7442        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      247.9796        8.5190       10.0643       15.8449        7.7392        8.5190        8.2160        7.7392        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      248.0796        8.5137       10.0581       15.8357        7.7343        8.5137        8.2108        7.7343        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      248.1796        8.5083       10.0519       15.8264        7.7293        8.5083        8.2056        7.7293        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      248.2796        8.5029       10.0457       15.8172        7.7244        8.5029        8.2004        7.7244        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      248.3796        8.4976       10.0396       15.8080        7.7194        8.4976        8.1952        7.7194        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      248.4796        8.4922       10.0334       15.7988        7.7145        8.4922        8.1900        7.7145        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      248.5796        8.4869       10.0272       15.7896        7.7096        8.4869        8.1848        7.7096        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      248.6796        8.4815       10.0211       15.7804        7.7046        8.4815        8.1797        7.7046        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      248.7796        8.4762       10.0149       15.7713        7.6997        8.4762        8.1745        7.6997        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      248.8796        8.4709       10.0088       15.7621        7.6948        8.4709        8.1693        7.6948        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      248.9796        8.4656       10.0027       15.7530        7.6899        8.4656        8.1642        7.6899        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      249.0796        8.4602        9.9965       15.7438        7.6850        8.4602        8.1590        7.6850        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      249.1796        8.4549        9.9904       15.7347        7.6801        8.4549        8.1539        7.6801        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      249.2796        8.4496        9.9843       15.7256        7.6752        8.4496        8.1487        7.6752        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      249.3796        8.4443        9.9782       15.7164        7.6703        8.4443        8.1436        7.6703        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      249.4796        8.4390        9.9721       15.7073        7.6654        8.4390        8.1384        7.6654        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      249.5796        8.4337        9.9660       15.6982        7.6605        8.4337        8.1333        7.6605        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      249.6796        8.4285        9.9599       15.6891        7.6556        8.4285        8.1282        7.6556        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      249.7796        8.4232        9.9538       15.6800        7.6507        8.4232        8.1231        7.6507        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      249.8796        8.4179        9.9477       15.6710        7.6459        8.4179        8.1179        7.6459        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      249.9796        8.4126        9.9417       15.6619        7.6410        8.4126        8.1128        7.6410        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      250.0796        8.4074        9.9356       15.6528        7.6362        8.4074        8.1077        7.6362        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      250.1796        8.4021        9.9295       15.6438        7.6313        8.4021        8.1026        7.6313        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      250.2796        8.3969        9.9235       15.6348        7.6265        8.3969        8.0975        7.6265        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      250.3796        8.3916        9.9174       15.6257        7.6216        8.3916        8.0924        7.6216        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      250.4796        8.3864        9.9114       15.6167        7.6168        8.3864        8.0874        7.6168        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      250.5796        8.3811        9.9054       15.6077        7.6119        8.3811        8.0823        7.6119        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      250.6796        8.3759        9.8993       15.5987        7.6071        8.3759        8.0772        7.6071        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      250.7796        8.3707        9.8933       15.5897        7.6023        8.3707        8.0721        7.6023        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      250.8796        8.3655        9.8873       15.5807        7.5975        8.3655        8.0671        7.5975        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      250.9796        8.3603        9.8813       15.5717        7.5927        8.3603        8.0620        7.5927        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      251.0796        8.3551        9.8753       15.5627        7.5879        8.3550        8.0570        7.5879        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      251.1796        8.3498        9.8693       15.5538        7.5831        8.3498        8.0519        7.5831        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      251.2796        8.3446        9.8633       15.5448        7.5783        8.3446        8.0469        7.5783        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      251.3796        8.3395        9.8573       15.5359        7.5735        8.3395        8.0418        7.5735        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      251.4796        8.3343        9.8513       15.5269        7.5687        8.3343        8.0368        7.5687        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      251.5796        8.3291        9.8453       15.5180        7.5639        8.3291        8.0318        7.5639        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      251.6796        8.3239        9.8394       15.5091        7.5591        8.3239        8.0268        7.5591        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      251.7796        8.3187        9.8334       15.5002        7.5543        8.3187        8.0217        7.5543        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      251.8796        8.3136        9.8275       15.4913        7.5496        8.3136        8.0167        7.5496        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      251.9796        8.3084        9.8215       15.4824        7.5448        8.3084        8.0117        7.5448        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      252.0796        8.3033        9.8156       15.4735        7.5401        8.3033        8.0067        7.5401        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      252.1796        8.2981        9.8096       15.4646        7.5353        8.2981        8.0017        7.5353        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      252.2796        8.2930        9.8037       15.4557        7.5306        8.2930        7.9967        7.5306        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      252.3796        8.2878        9.7978       15.4468        7.5258        8.2878        7.9918        7.5258        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      252.4796        8.2827        9.7918       15.4380        7.5211        8.2827        7.9868        7.5211        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      252.5796        8.2776        9.7859       15.4291        7.5163        8.2776        7.9818        7.5163        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      252.6796        8.2724        9.7800       15.4203        7.5116        8.2724        7.9768        7.5116        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      252.7796        8.2673        9.7741       15.4115        7.5069        8.2673        7.9719        7.5069        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      252.8796        8.2622        9.7682       15.4027        7.5022        8.2622        7.9669        7.5022        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      252.9796        8.2571        9.7623       15.3938        7.4974        8.2571        7.9619        7.4974        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      253.0796        8.2520        9.7564       15.3850        7.4927        8.2520        7.9570        7.4927        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      253.1796        8.2469        9.7505       15.3762        7.4880        8.2469        7.9520        7.4880        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      253.2796        8.2418        9.7447       15.3674        7.4833        8.2418        7.9471        7.4833        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      253.3796        8.2367        9.7388       15.3587        7.4786        8.2367        7.9422        7.4786        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      253.4796        8.2316        9.7329       15.3499        7.4739        8.2316        7.9372        7.4739        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      253.5796        8.2265        9.7271       15.3411        7.4693        8.2265        7.9323        7.4693        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      253.6796        8.2215        9.7212       15.3324        7.4646        8.2215        7.9274        7.4646        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      253.7796        8.2164        9.7154       15.3236        7.4599        8.2164        7.9225        7.4599        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      253.8796        8.2113        9.7095       15.3149        7.4552        8.2113        7.9176        7.4552        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      253.9796        8.2063        9.7037       15.3061        7.4506        8.2063        7.9127        7.4506        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      254.0796        8.2012        9.6979       15.2974        7.4459        8.2012        7.9078        7.4459        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      254.1796        8.1962        9.6920       15.2887        7.4413        8.1962        7.9029        7.4413        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      254.2796        8.1911        9.6862       15.2800        7.4366        8.1911        7.8980        7.4366        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      254.3796        8.1861        9.6804       15.2713        7.4320        8.1861        7.8931        7.4320        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      254.4796        8.1811        9.6746       15.2626        7.4273        8.1811        7.8882        7.4273        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      254.5796        8.1760        9.6688       15.2539        7.4227        8.1760        7.8833        7.4227        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      254.6796        8.1710        9.6630       15.2452        7.4180        8.1710        7.8785        7.4180        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      254.7796        8.1660        9.6572       15.2366        7.4134        8.1660        7.8736        7.4134        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      254.8796        8.1610        9.6514       15.2279        7.4088        8.1610        7.8687        7.4088        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      254.9796        8.1560        9.6457       15.2193        7.4042        8.1560        7.8639        7.4042        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      255.0796        8.1510        9.6399       15.2106        7.3996        8.1510        7.8590        7.3996        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      255.1796        8.1460        9.6341       15.2020        7.3949        8.1460        7.8542        7.3949        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      255.2796        8.1410        9.6284       15.1934        7.3903        8.1410        7.8493        7.3903        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      255.3796        8.1360        9.6226       15.1847        7.3857        8.1360        7.8445        7.3857        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      255.4796        8.1310        9.6169       15.1761        7.3811        8.1310        7.8397        7.3811        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      255.5796        8.1260        9.6111       15.1675        7.3766        8.1260        7.8348        7.3766        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      255.6796        8.1211        9.6054       15.1589        7.3720        8.1211        7.8300        7.3720        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      255.7796        8.1161        9.5996       15.1503        7.3674        8.1161        7.8252        7.3674        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      255.8796        8.1111        9.5939       15.1418        7.3628        8.1111        7.8204        7.3628        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      255.9796        8.1062        9.5882       15.1332        7.3582        8.1062        7.8156        7.3582        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      256.0796        8.1012        9.5825       15.1246        7.3537        8.1012        7.8108        7.3537        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      256.1796        8.0963        9.5768       15.1161        7.3491        8.0963        7.8060        7.3491        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      256.2796        8.0913        9.5711       15.1075        7.3446        8.0913        7.8012        7.3446        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      256.3796        8.0864        9.5654       15.0990        7.3400        8.0864        7.7964        7.3400        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      256.4796        8.0815        9.5597       15.0905        7.3354        8.0815        7.7916        7.3354        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      256.5796        8.0765        9.5540       15.0819        7.3309        8.0765        7.7868        7.3309        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      256.6796        8.0716        9.5483       15.0734        7.3264        8.0716        7.7821        7.3264        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      256.7796        8.0667        9.5426       15.0649        7.3218        8.0667        7.7773        7.3218        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      256.8796        8.0618        9.5369       15.0564        7.3173        8.0618        7.7725        7.3173        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      256.9796        8.0569        9.5313       15.0479        7.3128        8.0569        7.7678        7.3128        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      257.0796        8.0520        9.5256       15.0394        7.3083        8.0520        7.7630        7.3083        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      257.1796        8.0471        9.5200       15.0310        7.3037        8.0471        7.7583        7.3037        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      257.2796        8.0422        9.5143       15.0225        7.2992        8.0422        7.7535        7.2992        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      257.3796        8.0373        9.5087       15.0140        7.2947        8.0373        7.7488        7.2947        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      257.4796        8.0324        9.5030       15.0056        7.2902        8.0324        7.7441        7.2902        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      257.5796        8.0275        9.4974       14.9971        7.2857        8.0275        7.7393        7.2857        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      257.6796        8.0227        9.4918       14.9887        7.2812        8.0227        7.7346        7.2812        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      257.7796        8.0178        9.4862       14.9803        7.2767        8.0178        7.7299        7.2767        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      257.8796        8.0129        9.4805       14.9718        7.2722        8.0129        7.7252        7.2722        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      257.9796        8.0081        9.4749       14.9634        7.2678        8.0081        7.7204        7.2678        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      258.0796        8.0032        9.4693       14.9550        7.2633        8.0032        7.7157        7.2633        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      258.1796        7.9984        9.4637       14.9466        7.2588        7.9984        7.7110        7.2588        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      258.2796        7.9935        9.4581       14.9382        7.2543        7.9935        7.7063        7.2543        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      258.3796        7.9887        9.4525       14.9298        7.2499        7.9887        7.7016        7.2499        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      258.4796        7.9838        9.4470       14.9215        7.2454        7.9838        7.6970        7.2454        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      258.5796        7.9790        9.4414       14.9131        7.2410        7.9790        7.6923        7.2410        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      258.6796        7.9742        9.4358       14.9047        7.2365        7.9742        7.6876        7.2365        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      258.7796        7.9694        9.4302       14.8964        7.2321        7.9694        7.6829        7.2321        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      258.8796        7.9646        9.4247       14.8880        7.2276        7.9646        7.6783        7.2276        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      258.9796        7.9597        9.4191       14.8797        7.2232        7.9597        7.6736        7.2232        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      259.0796        7.9549        9.4136       14.8714        7.2188        7.9549        7.6689        7.2188        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      259.1796        7.9501        9.4080       14.8630        7.2143        7.9501        7.6643        7.2143        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      259.2796        7.9453        9.4025       14.8547        7.2099        7.9453        7.6596        7.2099        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      259.3796        7.9405        9.3969       14.8464        7.2055        7.9405        7.6550        7.2055        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      259.4796        7.9358        9.3914       14.8381        7.2011        7.9358        7.6503        7.2011        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      259.5796        7.9310        9.3859       14.8298        7.1967        7.9310        7.6457        7.1967        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      259.6796        7.9262        9.3804       14.8215        7.1923        7.9262        7.6411        7.1923        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      259.7796        7.9214        9.3749       14.8133        7.1879        7.9214        7.6364        7.1879        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      259.8796        7.9167        9.3693       14.8050        7.1835        7.9167        7.6318        7.1835        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      259.9796        7.9119        9.3638       14.7967        7.1791        7.9119        7.6272        7.1791        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      260.0796        7.9071        9.3583       14.7885        7.1747        7.9071        7.6226        7.1747        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      260.1796        7.9024        9.3529       14.7802        7.1703        7.9024        7.6180        7.1703        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      260.2796        7.8976        9.3474       14.7720        7.1659        7.8976        7.6134        7.1659        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      260.3796        7.8929        9.3419       14.7638        7.1616        7.8929        7.6088        7.1616        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      260.4796        7.8881        9.3364       14.7555        7.1572        7.8881        7.6042        7.1572        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      260.5796        7.8834        9.3309       14.7473        7.1528        7.8834        7.5996        7.1528        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      260.6796        7.8787        9.3255       14.7391        7.1485        7.8787        7.5950        7.1485        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      260.7796        7.8739        9.3200       14.7309        7.1441        7.8739        7.5904        7.1441        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      260.8796        7.8692        9.3146       14.7227        7.1398        7.8692        7.5858        7.1398        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      260.9796        7.8645        9.3091       14.7145        7.1354        7.8645        7.5812        7.1354        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      261.0796        7.8598        9.3037       14.7064        7.1311        7.8598        7.5767        7.1311        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      261.1796        7.8551        9.2982       14.6982        7.1267        7.8551        7.5721        7.1267        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      261.2796        7.8504        9.2928       14.6900        7.1224        7.8504        7.5676        7.1224        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      261.3796        7.8457        9.2874       14.6819        7.1181        7.8457        7.5630        7.1181        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      261.4796        7.8410        9.2819       14.6737        7.1137        7.8410        7.5584        7.1137        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      261.5796        7.8363        9.2765       14.6656        7.1094        7.8363        7.5539        7.1094        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      261.6796        7.8316        9.2711       14.6574        7.1051        7.8316        7.5494        7.1051        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      261.7796        7.8269        9.2657       14.6493        7.1008        7.8269        7.5448        7.1008        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      261.8796        7.8223        9.2603       14.6412        7.0965        7.8223        7.5403        7.0965        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      261.9796        7.8176        9.2549       14.6331        7.0922        7.8176        7.5358        7.0922        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      262.0796        7.8129        9.2495       14.6250        7.0879        7.8129        7.5312        7.0879        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      262.1796        7.8083        9.2441       14.6169        7.0836        7.8083        7.5267        7.0836        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      262.2796        7.8036        9.2387       14.6088        7.0793        7.8036        7.5222        7.0793        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      262.3796        7.7989        9.2333       14.6007        7.0750        7.7989        7.5177        7.0750        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      262.4796        7.7943        9.2280       14.5926        7.0707        7.7943        7.5132        7.0707        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      262.5796        7.7897        9.2226       14.5846        7.0664        7.7897        7.5087        7.0664        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      262.6796        7.7850        9.2172       14.5765        7.0622        7.7850        7.5042        7.0622        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      262.7796        7.7804        9.2119       14.5684        7.0579        7.7804        7.4997        7.0579        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      262.8796        7.7757        9.2065       14.5604        7.0536        7.7757        7.4952        7.0536        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      262.9796        7.7711        9.2012       14.5524        7.0494        7.7711        7.4907        7.0494        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      263.0796        7.7665        9.1958       14.5443        7.0451        7.7665        7.4862        7.0451        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      263.1796        7.7619        9.1905       14.5363        7.0409        7.7619        7.4818        7.0409        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      263.2796        7.7573        9.1852       14.5283        7.0366        7.7573        7.4773        7.0366        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      263.3796        7.7527        9.1798       14.5203        7.0324        7.7527        7.4728        7.0324        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      263.4796        7.7481        9.1745       14.5123        7.0281        7.7481        7.4684        7.0281        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      263.5796        7.7435        9.1692       14.5043        7.0239        7.7435        7.4639        7.0239        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      263.6796        7.7389        9.1639       14.4963        7.0196        7.7389        7.4594        7.0196        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      263.7796        7.7343        9.1586       14.4883        7.0154        7.7343        7.4550        7.0154        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
